INTERNAL_ID,EXTERNAL_ID,ID_PROJECT,CREATION_DATE,OS_IMPACTED,PLATEFORM_IMPACTED,SEVERITY,REPORTER_ID,ASSIGNEE_ID,FIXING_TIME,COMMENTS,REOPENNED,DUPLICATE_BY,FILES_IMPACTED,CHANGESET_REQUIRED,TYPE,DATASET_ID,VERSION,HUNKS,CHURNS
291181,bug_apache_TWILL-84,233,"2014-06-02 10:24:15",0,0,4,33070,28267,52,3,0,0,0,5,2,1,0,22,25
291188,bug_apache_SOLR-6129,62,"2014-06-02 16:41:51",0,0,4,28379,33072,15,7,0,0,1,3,2,1,0,13,12
291204,bug_apache_DRILL-887,51,"2014-06-02 21:57:27",0,0,4,29244,29244,8,2,0,0,3,3,2,1,0,21,57
291298,bug_apache_PIVOT-929,133,"2013-11-08 09:16:54",0,0,4,28671,28672,136,7,0,0,2,2,2,1,0,12,154
291356,bug_apache_KARAF-2558,67,"2013-11-09 11:23:29",0,0,4,27643,33093,41,5,0,0,2,2,2,1,0,10,36
291358,bug_apache_LOG4J2-447,199,"2013-11-09 17:03:30",0,0,4,27517,33095,17,4,0,0,4,4,2,1,0,36,180
291372,bug_apache_KARAF-2566,67,"2013-11-11 09:44:14",0,0,4,28018,27643,2,4,0,0,2,2,2,1,0,6,80
291420,bug_apache_BSF-5,144,"2007-08-16 05:35:30",0,0,4,30858,30858,75,1,0,0,2,2,2,1,0,10,122
291425,bug_apache_HARMONY-4641,139,"2007-08-16 13:01:54",0,0,4,29637,29638,19,3,0,0,1,2,2,1,0,6,11
291427,bug_apache_AXIS2-3125,111,"2007-08-16 15:18:26",0,0,1,27517,39500,200,2,0,0,2,2,2,1,0,8,8
291428,bug_apache_QPID-553,85,"2007-08-16 15:39:23",0,0,2,27517,29042,229,2,0,0,4,4,2,1,0,76,336
291436,bug_apache_SYNAPSE-120,93,"2007-08-17 04:34:12",0,0,4,27517,29502,0,2,0,0,2,2,2,1,0,6,56
291473,bug_apache_SM-1038,105,"2007-08-22 08:55:10",0,0,4,27517,29888,0,2,0,0,2,2,2,1,0,10,24
291492,bug_apache_AXIS-1008,246,"2003-08-13 06:00:30",0,0,0,27517,33123,195,5,0,0,4,4,2,1,0,28,120
291497,bug_apache_XERCESJ-786,126,"2003-08-16 18:18:02",0,0,0,27517,33124,240,4,0,0,2,2,2,1,0,6,0
291516,bug_apache_JS1-381,248,"2003-08-25 06:21:36",0,0,0,27517,33138,212,7,0,0,1,16,2,1,0,243,500
291527,bug_apache_XALANC-317,148,"2003-08-28 04:50:26",0,0,0,27517,28767,371,4,0,0,2,2,2,1,0,14,52
291585,bug_apache_FOP-1988,124,"2011-11-06 14:01:22",0,0,0,27544,33146,198,10,0,0,2,2,2,1,0,10,54
291665,bug_apache_WICKET-4217,88,"2011-11-11 00:27:57",0,0,4,27991,31629,0,3,0,0,2,2,2,1,0,12,64
291666,bug_apache_CAMEL-4668,114,"2011-11-11 00:46:36",0,0,4,27875,27875,0,9,0,0,1,2,2,1,0,9,43
291711,bug_apache_XALANC-346,148,"2003-11-26 03:47:43",0,0,0,27517,33171,281,6,0,0,11,11,2,1,0,154,1067
291785,bug_apache_AXIS2-2342,111,"2007-03-18 04:45:26",0,0,0,28050,28048,33,3,0,0,2,2,2,1,0,12,16
291817,bug_apache_HARMONY-3455,139,"2007-03-21 05:32:09",0,0,4,29029,30079,0,2,0,0,2,2,2,1,0,8,4
291840,bug_apache_HARMONY-3475,139,"2007-03-22 15:28:57",0,0,4,31396,30418,5,5,0,0,1,2,2,1,0,6,30
291995,bug_apache_SANDESHA2-135,151,"2008-01-23 13:09:19",0,0,4,27517,32213,39,2,0,0,2,2,2,1,0,12,50
292140,bug_apache_HIVE-8279,53,"2014-09-26 23:16:59",0,0,6,28299,28299,2,6,0,0,6,6,2,1,0,36,84
292160,bug_apache_CELIX-154,237,"2014-09-28 21:02:46",0,0,2,27517,39551,0,1,0,0,8,8,2,1,0,128,448
292180,bug_apache_HARMONY-3097,139,"2007-01-31 10:45:42",0,0,4,28735,28735,0,3,0,0,2,2,2,1,0,4,6
292181,bug_apache_JXPATH-76,249,"2007-01-31 13:17:51",0,0,4,27517,39556,0,3,0,0,2,2,2,1,0,14,52
292249,bug_apache_WODEN-137,269,"2007-02-06 14:26:38",0,0,4,32796,29448,182,8,0,0,1,2,2,1,0,6,3
292274,bug_apache_SMXCOMP-20,213,"2009-02-12 22:02:54",0,0,6,27748,27524,4,4,0,0,3,3,2,1,0,36,162
292308,bug_apache_SYNAPSE-508,93,"2009-02-16 15:29:29",0,0,4,28848,33311,0,1,0,0,2,2,2,1,0,10,10
292325,bug_apache_AXIS2-4240,111,"2009-02-17 00:59:12",0,0,2,27517,33322,1060,3,0,0,2,2,2,1,0,14,232
292419,bug_apache_WICKET-3773,88,"2011-06-06 10:35:41",0,0,1,27558,30521,103,18,1,1,4,4,2,1,0,20,548
292462,bug_apache_SMXCOMP-886,213,"2011-06-09 10:08:48",0,0,5,5118,30168,0,5,0,0,2,2,2,1,0,10,254
292495,bug_apache_CHUKWA-163,130,"2009-04-20 22:16:19",0,0,4,29699,29699,0,4,0,0,2,2,2,1,0,12,40
292511,bug_apache_AMQ-2216,77,"2009-04-21 17:18:32",0,0,6,27527,33384,89,3,0,0,12,12,2,1,0,168,336
292536,bug_apache_WICKET-2236,88,"2009-04-23 10:35:38",0,0,2,27558,33397,0,2,0,0,2,2,2,1,0,6,32
292570,bug_apache_LOGCXX-332,108,"2009-04-25 21:23:17",0,0,4,27767,33405,1,2,0,0,3,3,2,1,0,9,0
292581,bug_apache_HARMONY-4296,139,"2007-06-28 10:03:05",0,0,4,28899,28900,4,1,0,0,2,2,2,1,0,4,4
292597,bug_apache_HARMONY-4302,139,"2007-06-29 06:33:37",0,0,4,28899,28908,18,1,0,0,4,4,2,1,0,20,48
292608,bug_apache_AXIS2-2882,111,"2007-06-30 00:18:07",0,0,6,28694,31893,0,2,0,0,4,4,2,1,0,24,84
292627,bug_apache_HARMONY-4315,139,"2007-07-03 08:19:09",0,0,4,30444,28908,176,5,0,0,1,2,2,1,0,6,6
292637,bug_apache_AMQ-1308,77,"2007-07-03 21:31:47",0,0,4,27515,30953,945,4,0,1,2,2,2,1,0,8,30
292642,bug_apache_HARMONY-4329,139,"2007-07-04 06:32:30",0,0,4,30444,28908,175,1,0,0,2,2,2,1,0,8,8
292645,bug_apache_WICKET-721,88,"2007-07-04 08:07:51",0,0,2,27548,29494,1,4,0,0,8,8,2,1,0,16,64
292682,bug_apache_XALANJ-703,146,"2001-11-23 14:15:39",0,0,0,28496,33441,1036,13,0,0,7,7,2,1,0,910,7392
292819,bug_apache_WICKET-1370,88,"2008-02-25 20:19:12",0,0,5,29008,27558,11,2,0,0,4,4,2,1,0,60,2588
292901,bug_apache_HIVE-5452,53,"2013-10-05 02:04:13",0,0,4,28282,28282,3,10,0,0,2,2,2,1,0,10,10
292939,bug_apache_MRUNIT-193,227,"2013-10-07 17:07:30",0,0,1,33522,33522,148,6,0,0,2,2,2,1,0,12,46
292940,bug_apache_CASSANDRA-6153,42,"2013-10-07 17:31:59",0,0,4,28228,29358,1,6,0,0,2,2,2,1,0,14,34
293019,bug_apache_SYNAPSE-949,93,"2013-07-21 16:31:32",0,0,2,27779,31023,0,2,0,0,5,5,2,1,0,20,65
293146,bug_apache_HIVEMIND-145,203,"2005-08-11 20:53:03",0,0,4,27517,33568,0,2,0,0,6,6,2,1,0,48,372
293192,bug_apache_QPID-4275,85,"2012-08-31 14:27:31",0,0,2,27726,30245,7,4,0,0,2,2,2,1,0,10,52
293208,bug_apache_PIG-2901,76,"2012-09-01 14:20:29",0,0,4,33594,33594,8,6,0,0,3,3,2,1,0,57,225
293249,bug_apache_CAMEL-5570,114,"2012-09-05 10:06:31",0,0,2,27875,33604,0,1,0,0,1,2,2,1,0,6,46
293268,bug_apache_QPID-4287,85,"2012-09-05 21:31:46",0,0,4,29095,33611,414,5,1,0,2,2,2,1,0,14,118
293269,bug_apache_ACCUMULO-754,69,"2012-09-05 22:24:09",0,0,4,27926,27646,0,3,0,0,51,51,2,1,0,7905,15606
293276,bug_apache_SANDESHA2-41,151,"2006-11-06 14:03:55",0,0,2,27517,30126,17,1,0,0,7,7,2,1,0,70,105
293314,bug_apache_TUSCANY-909,215,"2006-11-08 20:45:31",0,0,4,27557,33628,68,4,0,0,4,4,2,1,0,24,56
293343,bug_apache_HARMONY-2148,139,"2006-11-10 14:20:22",0,0,4,29628,32368,12,6,0,0,15,16,2,1,0,51,15
293370,bug_apache_LOGCXX-161,108,"2006-11-13 10:48:10",0,0,4,27767,39574,58,7,0,0,4,7,2,1,0,46,111
293409,bug_apache_STANBOL-1142,166,"2013-07-26 11:46:31",0,0,4,27964,29935,116,5,1,0,16,16,2,1,0,528,19312
293500,bug_apache_FELIX-2569,94,"2010-09-01 17:00:10",0,0,4,27722,28071,20,3,0,0,4,4,2,1,0,36,588
293538,bug_apache_WICKET-3033,88,"2010-09-06 14:56:50",0,0,4,27558,33660,0,4,0,0,2,2,2,1,0,8,8
293586,bug_apache_WICKET-4766,88,"2012-09-18 09:32:04",0,0,4,27843,32355,3,11,0,0,4,4,2,1,0,28,36
293608,bug_apache_SHINDIG-1873,87,"2012-09-19 10:21:22",0,0,4,27517,39585,5,4,0,0,1,2,2,1,0,6,4
293610,bug_apache_SYNAPSE-912,93,"2012-09-19 00:07:40",0,0,4,27517,29739,3,2,0,0,4,4,2,1,0,20,24
293634,bug_apache_ACCUMULO-768,69,"2012-09-20 14:02:19",0,0,2,39587,39587,1,6,0,0,0,2,2,1,0,8,8
293639,bug_apache_HCATALOG-507,210,"2012-09-20 18:51:52",0,0,4,36115,36115,0,3,0,0,2,2,2,1,0,8,24
293652,bug_apache_AXIS2-5427,111,"2012-09-21 07:35:27",0,0,6,30214,34212,98,7,0,0,1,2,2,1,0,6,161
293694,bug_apache_ACCUMULO-1986,69,"2013-12-09 15:51:43",0,0,4,27933,27933,8,13,0,0,4,4,2,1,0,84,504
293735,bug_apache_CAMEL-7055,114,"2013-12-10 07:37:33",0,0,4,27875,28248,4,3,0,0,2,2,2,1,0,10,130
293778,bug_apache_MRUNIT-97,227,"2012-04-11 14:22:23",0,0,4,30251,33702,2,5,0,0,3,3,2,1,0,18,102
293780,bug_apache_VYSPER-307,192,"2012-04-11 16:16:53",0,0,4,28003,33704,7,5,0,0,3,3,2,1,0,66,654
293823,bug_apache_KARAF-1367,67,"2012-04-13 13:41:04",0,0,4,27508,27508,739,4,1,0,2,4,2,1,0,16,48
293880,bug_apache_FELIX-2274,94,"2010-04-12 11:52:09",0,0,4,29266,29266,2,8,0,0,3,3,2,1,0,15,63
293917,bug_apache_WICKET-2836,88,"2010-04-15 11:44:04",0,0,4,27705,33659,523,8,1,0,4,4,2,1,0,48,528
293938,bug_apache_HBASE-2463,52,"2010-04-17 09:55:59",0,0,4,31986,31986,0,4,0,0,2,2,2,1,0,94,678
293967,bug_apache_HBASE-2475,52,"2010-04-20 23:08:05",0,0,4,27517,27674,1481,7,1,0,2,2,2,1,0,10,226
293980,bug_apache_HUPA-94,220,"2012-07-13 14:09:15",0,0,4,29579,33732,0,1,0,0,2,2,2,1,0,8,8
294000,bug_apache_PHOTARK-91,279,"2012-07-16 00:27:55",0,0,4,27517,39618,27,3,0,0,4,4,2,1,0,32,16
294012,bug_apache_WICKET-4658,88,"2012-07-16 18:53:39",0,0,1,27991,27991,268,5,0,0,4,4,2,1,0,28,484
294031,bug_apache_NUTCH-1430,118,"2012-07-17 13:02:12",0,0,5,28611,28611,331,11,0,0,1,2,2,1,0,9,13
294034,bug_apache_OPENJPA-2233,159,"2012-07-17 16:39:50",0,0,4,27858,29084,517,7,1,0,5,5,2,1,0,70,785
294055,bug_apache_ODFTOOLKIT-324,200,"2012-07-18 20:22:02",0,0,4,28065,37714,140,3,0,0,2,2,2,1,0,8,26
294074,bug_apache_LUCY-199,216,"2011-12-13 14:46:04",0,0,4,27517,33733,671,8,0,0,2,2,2,1,0,16,138
294120,bug_apache_AMBARI-163,44,"2011-12-15 03:05:10",0,0,4,28299,28299,4,1,0,0,11,11,2,1,0,264,4081
294147,bug_apache_CONNECTORS-323,66,"2011-12-16 01:18:33",0,0,2,28684,28684,0,3,0,0,5,5,2,1,0,30,80
294218,bug_apache_WICKET-2368,88,"2009-07-14 14:14:52",0,0,4,27548,28642,0,2,0,0,6,6,2,1,0,30,606
294240,bug_apache_ODE-637,103,"2009-07-16 19:06:29",0,0,4,27517,33764,11,4,0,0,1,2,2,1,0,6,6
294255,bug_apache_TUSCANY-3163,215,"2009-07-17 18:32:28",0,0,4,27517,27557,2,1,0,0,65,65,2,1,0,195,0
294318,bug_apache_COUCHDB-963,99,"2010-11-24 22:32:53",0,0,4,27517,33774,160,11,0,0,2,3,2,1,0,39,336
294320,bug_apache_HBASE-3278,52,"2010-11-24 23:53:28",0,0,4,27806,27787,12,7,0,0,2,2,2,1,0,8,14
294323,bug_apache_DBCP-348,187,"2010-11-25 07:35:56",0,0,2,27517,33776,1163,4,0,0,2,2,2,1,0,12,20
294424,bug_apache_ACCUMULO-897,69,"2012-12-11 17:32:38",0,0,2,27926,33799,9,3,0,0,9,9,2,1,0,153,1188
294468,bug_apache_CAMEL-5871,114,"2012-12-13 08:46:24",0,0,4,27593,33809,9,3,0,0,9,9,2,1,0,144,1971
294572,bug_apache_BCEL-57,207,"2005-01-09 08:43:51",0,0,2,28504,29391,31,2,0,0,9,9,2,1,0,99,306
294649,bug_apache_AXIS-923,246,"2003-06-14 05:20:11",0,0,0,27517,33119,255,2,0,0,5,5,2,1,0,60,190
294898,bug_apache_STRATOS-379,56,"2014-01-23 05:00:39",0,0,4,28235,31592,0,2,0,0,2,2,2,1,0,6,4
294994,bug_apache_JCLOUDS-612,196,"2014-06-24 20:15:11",0,0,4,28394,28394,7,3,0,0,7,7,2,1,0,49,441
295005,bug_apache_TRINIDAD-2486,95,"2014-06-24 05:47:10",0,0,4,29435,27911,1,2,0,0,3,3,2,1,0,21,90
295034,bug_apache_JDO-731,301,"2014-06-24 18:43:16",0,0,4,29801,29801,3,3,0,0,4,4,2,1,0,96,280
295091,bug_apache_DRILL-1214,51,"2014-07-28 21:23:02",0,0,4,27517,34018,9,1,0,0,3,3,2,1,0,18,39
295113,bug_apache_CAMEL-7646,114,"2014-07-29 09:32:10",0,0,4,27875,28248,0,1,0,0,2,2,2,1,0,10,276
295127,bug_apache_TIKA-1378,160,"2014-07-29 13:58:28",0,0,4,27713,27713,33,5,0,0,2,2,2,1,0,14,142
295147,bug_apache_SQOOP-1406,170,"2014-07-29 21:35:38",0,0,4,30539,30539,0,9,0,0,3,3,2,1,0,15,105
295195,bug_apache_AXIS2-1457,111,"2006-10-19 11:16:06",0,0,4,29495,30081,119,8,0,0,2,27,2,1,0,1985,5211
295258,bug_apache_AMQ-1006,77,"2006-10-26 14:13:55",0,0,2,27517,30105,24,1,0,0,2,2,2,1,0,10,76
295330,bug_apache_ODE-259,103,"2008-04-02 07:28:43",0,0,4,28705,34083,1,3,0,0,3,3,2,1,0,9,120
295350,bug_apache_QPID-899,85,"2008-04-03 11:11:51",0,0,4,28097,28097,12,2,0,0,2,2,2,1,0,14,108
295369,bug_apache_UIMA-959,175,"2008-04-04 23:48:49",0,0,2,30953,27929,128,4,0,0,5,5,2,1,0,15,460
295393,bug_apache_AXIS2-4247,111,"2009-02-23 11:00:51",0,0,4,33626,34106,345,3,0,0,2,2,2,1,0,14,100
295402,bug_apache_HADOOP-5309,50,"2009-02-23 17:07:19",0,0,4,28202,28202,4,6,0,0,4,4,2,1,0,12,8
295409,bug_apache_SHINDIG-937,87,"2009-02-24 03:03:27",0,0,4,27517,29137,3,5,0,0,2,2,2,1,0,10,32
295435,bug_apache_ASYNCWEB-25,354,"2009-02-26 15:57:04",0,0,4,27517,34116,5,2,0,0,3,3,2,1,0,21,126
295453,bug_apache_SHINDIG-956,87,"2009-02-27 23:21:46",0,0,4,29137,29137,0,2,0,0,2,2,2,1,0,8,54
295539,bug_apache_YARN-1219,47,"2013-09-19 20:50:57",0,0,4,27884,27884,14,12,0,0,2,2,2,1,0,28,384
295558,bug_apache_AMBARI-3285,44,"2013-09-19 14:00:19",0,0,4,27637,27637,0,3,0,0,2,2,2,1,0,6,8
295570,bug_apache_ACCUMULO-1730,69,"2013-09-19 19:42:32",0,0,1,27926,34147,32,33,2,0,2,2,2,1,0,8,14
295670,bug_apache_AMQ-4158,77,"2012-11-02 19:34:56",0,0,2,27517,28206,28,5,1,0,1,4,2,1,0,97,508
295729,bug_apache_XERCESJ-1070,126,"2005-04-26 19:05:51",0,0,2,27517,34192,58,6,0,0,2,2,2,1,0,10,16
295736,bug_apache_AXIS-1959,246,"2005-04-27 23:13:54",0,0,4,27517,32019,9,3,0,0,2,2,2,1,0,4,22
295750,bug_apache_SHALE-38,195,"2005-05-03 03:28:56",0,0,4,27517,32045,364,12,0,0,15,15,2,1,0,420,9570
295755,bug_apache_AXIS-1973,246,"2005-05-03 20:48:52",0,0,4,27517,32019,3,4,0,0,1,2,2,1,0,4,8
295777,bug_apache_WICKET-4626,88,"2012-06-22 21:38:29",0,0,4,27705,30269,60,4,0,0,2,2,2,1,0,26,334
295826,bug_apache_VXQUERY-38,54,"2012-06-26 07:36:35",0,0,4,27954,27620,56,2,0,0,2,2,2,1,0,10,38
295833,bug_apache_AXIS2-5350,111,"2012-06-26 14:45:26",0,0,2,27517,32478,26,10,0,0,2,2,2,1,0,8,10
295891,bug_apache_TWILL-93,233,"2014-07-23 19:27:07",0,0,4,33070,33070,1,3,0,0,3,3,2,1,0,27,48
295940,bug_apache_LOG4J2-742,199,"2014-07-24 16:06:12",0,0,4,27784,34240,0,4,0,0,1,2,2,1,0,6,100
296040,bug_apache_HDFS-4852,98,"2013-05-25 02:40:24",0,0,2,28083,28658,455,9,0,1,3,3,2,1,0,12,87
296099,bug_apache_TIKA-965,160,"2012-07-31 00:48:48",0,0,4,30246,30246,1,10,0,0,2,2,2,1,0,8,62
296108,bug_apache_APLO-231,184,"2012-07-31 17:11:12",0,0,1,27718,29088,59,2,0,0,2,2,2,1,0,12,86
296181,bug_apache_JSPWIKI-754,189,"2012-12-02 21:01:31",0,0,2,27546,2324,5,1,0,0,3,3,2,1,0,21,108
296190,bug_apache_PROTON-175,55,"2012-12-03 14:09:06",0,0,4,27517,27718,3,2,0,0,4,4,2,1,0,24,400
296352,bug_apache_LABS-337,219,"2009-04-07 22:14:31",0,0,2,27517,34311,16,2,0,0,2,2,2,1,0,10,48
296366,bug_apache_STONEHENGE-12,305,"2009-04-08 21:16:58",0,0,4,33385,34318,26,6,1,0,2,2,2,1,0,42,250
296380,bug_apache_LIBCLOUD-363,167,"2013-07-16 19:01:07",0,0,1,30039,34321,27,3,0,0,2,2,2,1,0,8,8
296391,bug_apache_NUTCH-1613,118,"2013-07-16 22:45:44",0,0,2,27517,29269,299,7,0,0,2,2,2,1,0,20,50
296404,bug_apache_KARAF-2397,67,"2013-07-17 09:51:19",0,0,4,5118,29943,0,2,0,0,3,3,2,1,0,15,24
296449,bug_apache_CAMEL-6560,114,"2013-07-18 09:44:18",0,0,4,27875,29919,0,1,0,0,2,2,2,1,0,8,38
296469,bug_apache_ACCUMULO-1584,69,"2013-07-18 22:29:35",0,0,4,27786,27786,95,7,0,0,1,2,2,1,0,10,12
296494,bug_apache_KARAF-1147,67,"2012-01-12 15:15:13",0,0,4,27643,34346,13,1,0,0,2,2,2,1,0,14,98
296499,bug_apache_HCATALOG-209,210,"2012-01-12 19:57:54",0,0,4,27517,28947,650,7,0,0,3,3,2,1,0,18,186
296525,bug_apache_HBASE-5204,52,"2012-01-16 20:32:19",0,0,6,31986,31986,0,30,0,0,1,3,2,1,0,13,51
296551,bug_apache_BIGTOP-348,79,"2012-01-17 18:56:24",0,0,4,27904,27904,62,1,0,0,2,2,2,1,0,10,12
296635,bug_apache_WICKET-3910,88,"2011-07-16 13:29:15",0,0,4,27705,29429,2,7,0,0,1,2,2,1,0,19,143
296659,bug_apache_OODT-299,90,"2011-07-18 18:22:23",0,0,4,31062,30892,34,3,0,0,3,3,2,1,0,24,384
296698,bug_apache_AMQCPP-242,101,"2009-05-07 11:53:21",0,0,4,27680,34397,0,17,0,0,2,2,2,1,0,6,34
296730,bug_apache_ODE-600,103,"2009-05-11 04:55:19",0,0,4,28138,31855,645,3,0,0,2,2,2,1,0,8,12
296832,bug_apache_WICKET-5305,88,"2013-08-06 16:43:04",0,0,2,29742,29742,0,6,0,0,2,2,2,1,0,18,136
296963,bug_apache_JCLOUDS-607,196,"2014-06-19 23:04:15",0,0,4,29674,32839,18,2,0,0,6,6,2,1,0,114,1452
296973,bug_apache_HBASE-11382,52,"2014-06-20 20:37:20",0,0,2,29313,29313,2,6,0,0,1,2,2,1,0,6,47
297004,bug_apache_WICKET-291,88,"2007-02-17 21:53:55",0,0,5,28707,28707,0,4,0,0,2,2,2,1,0,40,1292
297023,bug_apache_BCEL-96,207,"2007-02-20 20:48:00",0,0,6,28504,3260,1054,9,0,0,2,2,2,1,0,8,32
297042,bug_apache_SM-854,105,"2007-02-21 22:11:48",0,0,4,32349,27511,154,4,1,0,2,2,2,1,0,12,56
297044,bug_apache_AMQ-1165,77,"2007-02-22 20:26:52",0,0,4,27718,34449,2,5,0,0,2,2,2,1,0,8,152
297098,bug_apache_AMBARI-833,44,"2012-10-09 18:49:27",0,0,4,28594,28594,0,2,0,0,6,6,2,1,0,84,276
297164,bug_apache_BVAL-116,223,"2012-10-12 22:36:24",0,0,4,29790,34479,202,0,0,0,2,2,2,1,0,8,18
297185,bug_apache_FLEX-33216,92,"2012-10-15 09:37:32",0,0,4,27949,30357,27,16,0,1,26,26,2,1,0,1430,4056
297193,bug_apache_CAMEL-7160,114,"2014-02-03 09:25:38",0,0,4,27875,34486,0,3,0,0,2,2,2,1,0,26,156
297242,bug_apache_DIRSERVER-1955,115,"2014-02-04 10:05:15",0,0,4,27869,34495,0,5,0,0,2,2,2,1,0,14,50
297272,bug_apache_KAFKA-1241,70,"2014-02-04 19:11:56",0,0,5,29262,27986,44,6,0,0,2,2,2,1,0,8,28
297356,bug_apache_CAMEL-4857,114,"2012-01-03 17:08:22",0,0,4,27875,34515,265,11,0,0,7,7,2,1,0,182,1316
297369,bug_apache_KARAF-1137,67,"2012-01-04 10:43:53",0,0,4,27643,29441,917,5,0,0,2,2,2,1,0,12,34
297387,bug_apache_QPID-3723,85,"2012-01-05 00:37:49",0,0,4,27517,29322,328,7,0,0,3,3,2,1,0,9,12
297504,bug_apache_LOG4NET-337,202,"2012-04-30 00:18:09",0,0,4,30524,34531,392,1,0,0,2,2,2,1,0,8,46
297510,bug_apache_CAMEL-5234,114,"2012-04-30 18:15:01",0,0,4,30257,34532,38,15,0,0,2,2,2,1,0,10,48
297573,bug_apache_QPID-3979,85,"2012-05-04 14:54:11",0,0,4,27726,30245,7,4,0,0,2,2,2,1,0,30,944
297600,bug_apache_ARIES-1175,97,"2014-04-21 05:33:27",0,0,4,27760,27760,2,2,0,0,3,3,2,1,0,21,381
297644,bug_apache_WICKET-5569,88,"2014-04-22 14:15:36",0,0,2,27705,5018,34,5,0,0,4,4,2,1,0,20,560
297693,bug_apache_KARAF-2224,67,"2013-03-07 01:06:12",0,0,4,27643,28685,14,1,0,0,2,2,2,1,0,12,86
297701,bug_apache_AXIS2-5496,111,"2013-03-07 08:32:21",0,0,4,30493,34566,127,3,0,0,4,4,2,1,0,24,308
297749,bug_apache_TAP5-2084,179,"2013-03-08 16:21:13",0,0,4,27962,34573,36,5,0,0,5,5,2,1,0,30,275
297821,bug_apache_SLING-3884,102,"2014-08-26 19:46:02",0,0,4,28647,29943,7,5,0,0,4,4,2,1,0,24,40
297862,bug_apache_SQOOP-1476,170,"2014-08-27 08:53:58",0,0,2,34594,34594,5,5,0,0,2,2,2,1,0,8,48
297966,bug_apache_SHINDIG-1707,87,"2012-02-16 16:56:59",0,0,4,30217,30714,56,9,0,0,2,2,2,1,0,20,112
297968,bug_apache_AMQ-3724,77,"2012-02-16 17:40:04",0,0,4,27517,31626,0,6,0,0,3,3,2,1,0,63,1038
297979,bug_apache_TIKA-863,160,"2012-02-17 20:09:02",0,0,4,27517,31269,133,8,0,0,2,2,2,1,0,8,26
297991,bug_apache_HARMONY-4596,139,"2007-08-02 00:50:41",0,0,4,28737,31698,4,2,0,1,1,3,2,1,0,9,71
298058,bug_apache_SM-1021,105,"2007-08-07 17:03:14",0,0,4,27528,30695,49,6,0,0,2,2,2,1,0,10,186
298076,bug_apache_HARMONY-4613,139,"2007-08-09 08:17:42",0,0,4,28735,29638,13,6,1,0,1,2,2,1,0,17,34
298111,bug_apache_SAMZA-275,81,"2014-06-05 22:13:48",0,0,4,28305,28305,0,3,0,0,7,7,2,1,0,91,175
298171,bug_apache_TAJO-869,78,"2014-06-06 23:02:41",0,0,5,29300,27889,34,7,0,0,2,2,2,1,0,18,44
298178,bug_apache_DRILL-926,51,"2014-06-07 01:20:24",0,0,4,27613,28271,5,1,0,0,2,2,2,1,0,10,22
298199,bug_apache_OWB-1012,73,"2014-09-23 14:21:05",0,0,4,30986,30487,5,0,0,0,5,5,2,1,0,45,385
298206,bug_apache_SLING-3962,102,"2014-09-23 15:31:43",0,0,4,27823,27823,2,2,0,0,6,6,2,1,0,78,384
298212,bug_apache_HBASE-12067,52,"2014-09-23 18:52:10",0,0,4,29773,29773,0,8,0,0,8,8,2,1,0,72,6944
298246,bug_apache_SLING-3971,102,"2014-09-24 13:04:13",0,0,4,29943,34652,0,2,0,0,3,3,2,1,0,18,30
298405,bug_apache_SYNAPSE-879,93,"2012-06-13 06:39:57",0,0,6,27517,29739,0,3,0,0,8,8,2,1,0,16,304
298415,bug_apache_SHINDIG-1799,87,"2012-06-13 14:58:56",0,0,4,27517,29757,19,5,1,0,3,3,2,1,0,39,117
298419,bug_apache_TUSCANY-4064,215,"2012-06-13 16:42:29",0,0,2,27736,39041,0,1,0,0,18,18,2,1,0,576,17262
298609,bug_apache_HARMONY-2543,139,"2006-12-08 13:07:00",0,0,4,34721,30079,2,3,0,0,42,42,2,1,0,2016,4284
298610,bug_apache_HARMONY-2547,139,"2006-12-08 13:57:45",0,0,4,29637,34722,52,4,0,0,1,3,2,1,0,11,132
298653,bug_apache_QPID-176,85,"2006-12-13 00:01:16",0,0,4,29028,29028,0,3,0,0,2,2,2,1,0,8,602
298670,bug_apache_HARMONY-2683,139,"2006-12-14 10:18:11",0,0,2,29637,34740,29,3,0,0,1,2,2,1,0,6,13
298674,bug_apache_AXIS2-1874,111,"2006-12-14 14:47:53",0,0,6,27509,34741,4,2,0,0,2,2,2,1,0,8,58
298703,bug_apache_GIRAPH-608,163,"2013-04-07 20:01:04",0,0,1,34747,28637,38,5,0,0,1,2,2,1,0,6,4
298708,bug_apache_BOOKKEEPER-603,119,"2013-04-08 03:39:19",0,0,4,32309,32309,56,7,0,0,3,3,2,1,0,15,21
298766,bug_apache_SM-2193,105,"2013-04-09 15:56:03",0,0,2,5118,32408,0,1,0,0,2,2,2,1,0,16,42
298802,bug_apache_IMAGING-11,208,"2011-09-26 18:34:17",0,0,4,27517,34762,60,10,0,0,2,2,2,1,0,12,28
298805,bug_apache_HBASE-4494,52,"2011-09-27 01:26:00",0,0,4,30322,30322,8,6,0,0,2,2,2,1,0,8,64
298956,bug_apache_CONFIGURATION-19,255,"2005-02-12 20:01:42",0,0,4,27517,2029,457,2,0,0,2,2,2,1,0,108,210
298987,bug_apache_BETWIXT-12,257,"2005-03-01 08:43:56",0,0,4,27517,28569,441,6,0,0,3,3,2,1,0,12,339
