INTERNAL_ID,EXTERNAL_ID,ID_PROJECT,CREATION_DATE,OS_IMPACTED,PLATEFORM_IMPACTED,SEVERITY,REPORTER_ID,ASSIGNEE_ID,FIXING_TIME,COMMENTS,REOPENNED,DUPLICATE_BY,FILES_IMPACTED,CHANGESET_REQUIRED,TYPE,DATASET_ID,VERSION,HUNKS,CHURNS
45722,bug_netbeans_229931,6,"2013-05-17 20:29:00","Windows 7",PC,3,72,548,47,7,0,0,2,1,2,0,7.4,5,5
45892,bug_netbeans_217990,24,"2012-09-07 00:07:00",All,All,3,145,8,5,4,0,0,4,1,2,0,7.3,10,12
45933,bug_netbeans_216743,3,"2012-08-12 18:31:00",Linux,PC,3,149,8,31,3,0,0,5,1,2,0,7.3,9,20
46060,bug_netbeans_218511,1,"2012-09-18 08:23:00","Mac OS X",PC,3,141,72,1,2,0,0,6,1,2,0,7.3,9,29
46372,bug_netbeans_165279,8,"2009-05-15 14:13:00",All,All,6,14,14,2,3,0,0,4,1,2,0,TBD,18,16
46421,bug_netbeans_169124,1,"2009-07-24 14:01:00",All,All,6,80,148,5,2,0,0,3,1,2,0,6.x,4,0
47079,bug_netbeans_150814,39,"2008-10-21 07:53:00",All,All,6,1246,711,277,3,0,0,4,1,2,0,6.x,7,6
47185,bug_netbeans_199652,1,"2011-06-23 11:56:00",Linux,PC,3,110,154,19,7,0,0,2,2,2,0,7.1,4,5
48021,bug_netbeans_131170,31,"2008-03-26 14:33:00",All,All,6,170,140,911,21,0,3,2,2,2,0,7.0,4,3
48112,bug_netbeans_140121,9,"2008-07-15 15:31:00",Linux,PC,6,130,103,10,1,0,0,4,1,2,0,6.x,4,0
48113,bug_netbeans_140124,9,"2008-07-15 15:37:00",Linux,PC,6,130,103,10,1,0,0,3,1,2,0,6.x,7,5
48679,bug_netbeans_192007,31,"2010-11-16 14:02:00",All,All,3,170,2809,9,5,0,0,3,1,2,0,7.0,10,53
48844,bug_netbeans_232161,8,"2013-07-02 14:34:00","Mac OS X",Macintosh,3,14,14,16,2,0,0,2,1,2,0,7.4,11,11
48846,bug_netbeans_232098,8,"2013-07-01 17:10:00","Mac OS X",Macintosh,3,14,14,17,2,0,0,2,1,2,0,7.4,6,2
48915,bug_netbeans_201949,31,"2011-09-11 22:16:00",All,All,3,170,115,10,5,0,0,5,1,2,0,7.1,37,38
48928,bug_netbeans_202145,1,"2011-09-14 17:16:00",All,PC,3,170,170,7,3,0,0,31,1,2,0,7.1,315,751
49149,bug_netbeans_140776,10,"2008-07-18 16:37:00",All,All,6,173,350,11,3,0,0,3,1,2,0,6.x,8,0
49405,bug_netbeans_131771,25,"2008-04-01 22:05:00",All,All,6,968,2017,7,2,0,0,2,1,2,0,6.x,3,5
49410,bug_netbeans_124912,25,"2008-01-08 19:39:00",All,All,6,968,968,133,11,0,0,2,1,2,0,6.x,6,2
49781,bug_netbeans_234939,15,"2013-08-24 13:50:00","Mac OS X","Macintosh (x86)",3,44,511,10,2,0,0,2,1,2,0,7.4,3,0
49977,bug_netbeans_192539,4,"2010-11-26 15:52:00",All,PC,3,9,117,4,2,0,0,3,1,2,0,7.0,19,0
50480,bug_netbeans_180596,28,"2010-02-11 03:23:00","Windows XP",PC,3,687,776,13,1,0,0,2,1,2,0,6.x,17,30
50802,bug_netbeans_158449,15,"2009-02-12 13:17:00",All,All,6,133,133,13,3,0,0,2,1,2,0,6.x,10,12
50832,bug_netbeans_130364,26,"2008-03-18 09:26:00","Windows XP",All,6,601,746,2,1,0,0,3,1,2,0,6.x,13,6
50901,bug_netbeans_76610,15,"2006-05-19 16:08:00",All,All,6,22,4997,1421,6,0,0,2,1,2,0,6.x,3,2
50985,bug_netbeans_235734,22,"2013-09-10 07:18:00",All,All,3,57,8,2,4,0,0,3,1,2,0,7.4,26,31
51146,bug_netbeans_128088,26,"2008-02-22 00:08:00",All,All,6,181,10,6,2,0,0,88,1,2,0,6.x,92,2
51247,bug_netbeans_182328,28,"2010-03-18 17:46:00",All,PC,3,195,1010,456,2,0,0,8,1,2,0,7.0.1,35,0
51821,bug_netbeans_213501,8,"2012-06-04 08:49:00","Mac OS X",PC,3,14,7,1,4,0,0,3,1,2,0,7.2,4,5
52002,bug_netbeans_180283,31,"2010-02-04 07:37:00",All,PC,3,127,87,104,4,0,0,4,3,2,0,6.x,13,9
52313,bug_netbeans_181578,24,"2010-03-05 07:19:00",Linux,PC,3,20,488,6,2,0,0,2,1,2,0,TBD,3,0
52854,bug_netbeans_217587,1,"2012-08-29 17:17:00","Mac OS X",PC,3,110,49,27,11,0,0,2,2,2,0,7.3,4,3
53031,bug_netbeans_192669,4,"2010-11-30 13:35:00",Other,PC,3,29,103,53,2,0,0,3,1,2,0,7.0,8,1
53138,bug_netbeans_205758,15,"2011-12-01 09:18:00","Windows 7",PC,3,18,18,6,3,0,0,6,1,2,0,7.2,13,9
