INTERNAL_ID,EXTERNAL_ID,ID_PROJECT,CREATION_DATE,OS_IMPACTED,PLATEFORM_IMPACTED,SEVERITY,REPORTER_ID,ASSIGNEE_ID,FIXING_TIME,COMMENTS,REOPENNED,DUPLICATE_BY,FILES_IMPACTED,CHANGESET_REQUIRED,TYPE,DATASET_ID,VERSION,HUNKS,CHURNS
14410,bug_netbeans_147747,19,"2008-09-19 16:52:00",Solaris,Sun,6,49,94,230,6,0,0,2,2,1,0,6.x,3,8
14454,bug_netbeans_202650,3,"2011-09-26 08:23:00",All,All,3,5,144,22,8,0,0,3,3,1,0,7.1,4,2
14487,bug_netbeans_201095,3,"2011-08-18 00:01:00",All,All,3,9,515,62,4,0,0,1,1,1,0,7.1,2,0
14504,bug_netbeans_202472,9,"2011-09-22 08:43:00",All,All,3,10,190,27,3,0,0,1,1,1,0,7.1,2,1
14560,bug_netbeans_208610,1,"2012-02-19 00:55:00",All,All,3,1,262,53,5,0,0,1,1,1,0,7.2,4,10
14652,bug_netbeans_233304,1,"2013-07-24 10:38:00",All,PC,3,1,49,1,2,0,0,1,1,1,0,7.4,2,2
14668,bug_netbeans_231253,10,"2013-06-14 07:36:00",Solaris,PC,3,173,17,41,3,0,0,1,1,1,0,7.4,4,2
14680,bug_netbeans_233274,10,"2013-07-23 22:45:00",All,All,3,173,615,1,2,1,0,1,1,1,0,7.4,2,4
14693,bug_netbeans_233327,8,"2013-07-24 14:49:00",All,All,3,14,14,2,3,0,0,1,1,1,0,7.4,2,2
14700,bug_netbeans_233235,31,"2013-07-23 09:26:00","Mac OS X","Macintosh (x86)",3,127,8,4,2,0,0,2,1,1,0,7.4,2,1
14716,bug_netbeans_233194,3,"2013-07-22 15:27:00",All,All,3,5,14,3,4,0,0,3,3,1,0,7.4,4,2
14927,bug_netbeans_200829,32,"2011-08-10 11:47:00",All,All,3,143,632,8,3,0,0,1,1,1,0,7.1,3,6
15109,bug_netbeans_184500,1,"2010-04-19 20:26:00",Linux,PC,3,110,10,3,5,0,0,1,1,1,0,6.x,4,3
15231,bug_netbeans_212438,29,"2012-05-13 21:27:00",All,All,3,116,148,1,3,0,0,1,1,1,0,7.2,2,0
15238,bug_netbeans_208574,15,"2012-02-17 15:22:00",All,All,3,170,148,3,3,1,0,1,1,1,0,7.2,10,12
15242,bug_netbeans_217260,13,"2012-08-23 01:53:00",All,All,3,143,116,1,2,0,0,1,1,1,0,7.3,2,0
15248,bug_netbeans_216463,6,"2012-08-07 03:55:00",All,All,3,8,116,1,4,0,0,1,1,1,0,7.3,4,1
15250,bug_netbeans_208509,6,"2012-02-16 13:37:00",All,All,3,116,148,1,3,0,0,1,1,1,0,7.2,4,2
15260,bug_netbeans_215003,6,"2012-06-29 19:59:00",All,All,3,116,202,3,3,0,0,1,1,1,0,7.3,2,0
15327,bug_netbeans_148447,21,"2008-09-26 04:34:00",All,All,6,74,2373,11,7,0,0,1,1,1,0,6.x,2,0
15360,bug_netbeans_132622,31,"2008-04-11 13:40:00",All,All,6,127,87,181,4,0,1,1,1,1,0,6.x,3,10
15392,bug_netbeans_148940,30,"2008-10-02 11:18:00",All,All,6,110,110,9,3,0,0,1,2,1,0,6.x,4,0
15399,bug_netbeans_146458,16,"2008-09-08 00:36:00",All,All,6,316,2383,33,8,0,0,1,1,1,0,6.x,20,49
15737,bug_netbeans_244035,20,"2014-04-23 16:09:00",All,All,3,69,1,83,5,0,0,1,1,1,0,8.0.1,3,2
15778,bug_netbeans_244103,4,"2014-04-27 10:48:00",All,All,3,14,211,86,4,0,0,1,1,1,0,TBD,3,3
15811,bug_netbeans_244802,6,"2014-05-30 08:19:00",All,All,3,72,8,56,3,0,0,1,1,1,0,8.0.1,2,2
15829,bug_netbeans_156887,23,"2009-01-15 13:27:00",All,All,6,76,76,124,2,0,0,1,1,1,0,6.x,3,1
15921,bug_netbeans_156430,15,"2009-01-07 15:26:00",All,All,6,102,2436,133,7,0,0,1,1,1,0,6.x,3,2
16002,bug_netbeans_214380,25,"2012-06-18 13:41:00",Linux,PC,3,141,141,1,3,0,0,1,1,1,0,7.3,10,18
16035,bug_netbeans_231085,24,"2013-06-11 13:24:00",All,All,3,145,145,1,2,0,0,3,1,1,0,7.4,5,4
16080,bug_netbeans_230249,1,"2013-05-24 20:36:00",All,All,3,1,479,3,3,0,0,1,1,1,0,7.4,4,4
16171,bug_netbeans_236564,25,"2013-09-30 17:01:00",All,All,3,141,8,15,9,1,0,1,1,1,0,8.0,2,3
16214,bug_netbeans_158212,11,"2009-02-09 15:27:00",All,All,6,497,497,1,2,0,0,3,1,1,0,6.x,2,1
16254,bug_netbeans_246675,20,"2014-08-25 11:53:00",Linux,PC,3,51,2450,1,6,0,0,1,1,1,0,8.0.1,2,2
16368,bug_netbeans_127125,34,"2008-02-11 14:35:00",All,All,6,340,2462,37,4,0,0,2,1,1,0,TBD,2,2
16419,bug_netbeans_120879,7,"2007-11-01 18:46:00",All,All,6,222,122,141,28,0,0,1,1,1,0,6.x,2,1
16534,bug_netbeans_175179,1,"2009-10-22 09:11:00",All,All,6,116,80,14,3,0,0,1,1,1,0,6.x,5,8
16545,bug_netbeans_175931,3,"2009-11-02 13:09:00",All,All,6,279,337,4,6,1,0,1,1,1,0,6.x,2,2
16559,bug_netbeans_173638,25,"2009-10-02 17:21:00",All,All,6,69,69,35,4,0,0,1,1,1,0,6.x,2,2
16578,bug_netbeans_156147,26,"2008-12-30 07:24:00",All,All,6,601,601,1,1,0,0,1,1,1,0,6.x,2,4
16586,bug_netbeans_156326,26,"2009-01-06 06:57:00",All,All,6,601,601,1,2,0,0,1,1,1,0,6.x,2,2
16734,bug_netbeans_162973,8,"2009-04-17 18:15:00",All,All,6,138,429,3,5,0,0,1,1,1,0,6.x,2,4
16877,bug_netbeans_169806,16,"2009-08-04 11:48:00",All,All,6,133,208,17,7,0,0,1,1,1,0,6.x,3,2
16890,bug_netbeans_170464,1,"2009-08-17 13:26:00",All,All,6,170,73,7,3,0,0,1,1,1,0,TBD,3,4
17159,bug_netbeans_122206,10,"2007-11-17 14:08:00",All,All,6,56,2443,864,7,0,0,1,1,1,0,6.x,2,2
17279,bug_netbeans_167753,1,"2009-06-28 18:30:00",All,All,6,497,1543,103,3,0,0,1,1,1,0,6.x,3,5
17300,bug_netbeans_153962,1,"2008-11-26 19:27:00",All,All,6,497,1332,320,3,0,0,1,1,1,0,6.x,2,2
17301,bug_netbeans_153257,1,"2008-11-15 15:48:00",All,All,6,497,2578,329,4,0,0,1,1,1,0,6.x,3,5
17312,bug_netbeans_174245,4,"2009-10-09 15:58:00",All,All,6,616,2579,3,4,0,0,1,1,1,0,6.x,3,2
17337,bug_netbeans_190053,20,"2010-09-01 03:46:00",Linux,PC,3,69,116,3,2,0,0,1,1,1,0,7.0,6,7
17369,bug_netbeans_185382,10,"2010-05-03 18:14:00",All,All,3,42,515,72,10,0,0,1,1,1,0,6.x,2,3
17595,bug_netbeans_229985,13,"2013-05-20 10:25:00",All,All,3,20,1,2,2,0,0,1,1,1,0,7.4,2,0
17639,bug_netbeans_204641,22,"2011-11-03 16:56:00",All,All,3,57,254,1,1,0,0,1,1,1,0,7.1,4,1
17824,bug_netbeans_123222,15,"2007-12-02 20:11:00",All,All,6,102,43,261,10,1,1,1,1,1,0,6.x,5,2
17837,bug_netbeans_164193,10,"2009-04-30 00:53:00",All,All,6,168,350,2,2,0,0,1,1,1,0,6.x,2,0
17847,bug_netbeans_153978,34,"2008-11-27 00:48:00",All,All,6,421,2349,6,3,0,0,1,1,1,0,6.x,2,2
17858,bug_netbeans_163754,29,"2009-04-27 13:21:00",All,All,6,44,621,3,5,0,0,1,1,1,0,6.x,4,6
17931,bug_netbeans_186295,3,"2010-05-18 00:07:00",All,All,3,9,181,1,3,0,0,1,1,1,0,7.0,5,5
17948,bug_netbeans_84524,10,"2006-09-08 16:19:00",All,All,6,168,84,1351,3,0,0,1,2,1,0,6.x,3,3
17959,bug_netbeans_184548,16,"2010-04-20 13:06:00","Windows Vista",PC,3,316,223,31,11,0,0,1,1,1,0,6.x,2,0
17984,bug_netbeans_167328,26,"2009-06-18 17:40:00",All,All,6,190,632,340,8,0,0,1,1,1,0,7.0,2,1
18311,bug_netbeans_143301,15,"2008-08-08 14:45:00",All,All,6,44,140,12,5,0,3,1,1,1,0,6.x,12,6
18320,bug_netbeans_148108,15,"2008-09-23 22:13:00",All,All,6,44,842,3,5,0,0,1,1,1,0,6.x,2,2
18356,bug_netbeans_185957,15,"2010-05-11 21:45:00",All,All,3,44,8,881,3,0,0,1,1,1,0,7.3,5,2
18403,bug_netbeans_219772,16,"2012-10-09 16:05:00",All,All,3,9,8,10,3,0,0,1,1,1,0,7.3,7,7
18408,bug_netbeans_220160,15,"2012-10-16 10:23:00",Linux,PC,3,44,30,3,3,0,0,1,1,1,0,7.3,5,7
18432,bug_netbeans_209984,15,"2012-03-23 08:49:00",All,All,3,44,633,59,4,0,0,1,1,1,0,7.2,2,2
18520,bug_netbeans_207344,10,"2012-01-16 13:05:00",Solaris,PC,3,42,17,2,2,0,0,1,1,1,0,7.2,7,0
18598,bug_netbeans_214522,35,"2012-06-20 14:50:00",All,All,3,3,796,105,4,0,0,1,1,1,0,7.3,2,2
18602,bug_netbeans_215460,6,"2012-07-12 00:41:00",All,All,3,145,8,90,3,0,0,1,1,1,0,7.3,9,3
18606,bug_netbeans_219331,10,"2012-10-02 10:02:00",All,All,3,8,2,7,3,0,0,1,1,1,0,7.3,2,2
18611,bug_netbeans_219262,35,"2012-10-01 00:41:00",Linux,PC,3,3,8,2,5,0,0,1,1,1,0,7.3,3,3
18679,bug_netbeans_201234,6,"2011-08-23 06:38:00",All,All,3,72,125,70,3,0,0,2,1,1,0,7.1,3,3
18689,bug_netbeans_188989,1,"2010-07-27 13:36:00",All,All,3,189,148,462,4,0,0,1,1,1,0,7.1,3,3
19097,bug_netbeans_122116,34,"2007-11-16 11:10:00",All,All,6,206,101,312,2,0,0,1,1,1,0,6.x,2,0
19099,bug_netbeans_118950,34,"2007-10-15 22:52:00",All,All,6,206,1646,247,16,1,2,1,1,1,0,6.x,8,12
19122,bug_netbeans_142538,27,"2008-08-01 08:47:00",Linux,All,6,983,89,54,9,0,0,1,1,1,0,6.x,10,3
19133,bug_netbeans_143550,7,"2008-08-12 00:43:00",All,All,6,101,24,44,6,0,0,1,1,1,0,6.x,2,1
19136,bug_netbeans_148056,3,"2008-09-23 14:54:00","Windows XP",PC,6,9,722,1,3,0,0,1,1,1,0,6.x,2,7
19250,bug_netbeans_216727,11,"2012-08-12 13:50:00",All,All,3,18,8,4,2,0,0,1,1,1,0,7.3,2,4
19279,bug_netbeans_203931,3,"2011-10-18 23:02:00","Windows Vista",PC,3,9,8,1,2,0,0,1,1,1,0,7.1,4,4
19350,bug_netbeans_170218,16,"2009-08-11 16:43:00",All,All,6,3,13,800,2,0,0,2,1,1,0,7.1,2,4
19389,bug_netbeans_186899,14,"2010-05-28 13:56:00",All,All,3,14,2763,59,4,0,0,1,2,1,0,7.0,3,5
19403,bug_netbeans_180117,28,"2010-02-01 13:48:00",All,All,3,687,155,177,4,0,0,1,1,1,0,7.0,2,2
19521,bug_netbeans_124820,3,"2008-01-07 16:22:00",All,All,6,242,242,60,9,1,0,1,1,1,0,6.x,6,5
19549,bug_netbeans_130481,14,"2008-03-19 08:04:00","Windows XP",PC,6,60,191,135,4,0,0,1,1,1,0,6.x,7,10
19568,bug_netbeans_212878,25,"2012-05-23 08:45:00",All,All,3,141,141,29,7,0,0,1,1,1,0,7.3,2,2
19620,bug_netbeans_214333,29,"2012-06-17 10:20:00",All,All,3,22,881,4,3,0,0,1,1,1,0,7.3,5,4
19637,bug_netbeans_214952,24,"2012-06-28 22:34:00",All,All,3,11,487,1,1,0,0,1,1,1,0,7.3,2,0
19682,bug_netbeans_211212,19,"2012-04-15 22:04:00","Windows Vista",PC,3,8,484,12,2,0,0,1,1,1,0,TBD,17,19
19705,bug_netbeans_211779,1,"2012-04-26 00:26:00",All,All,3,116,148,2,2,0,0,1,1,1,0,7.2,3,8
19735,bug_netbeans_208090,29,"2012-02-06 13:51:00","Windows 7",PC,3,22,506,81,7,1,0,4,1,1,0,7.2,14,26
19744,bug_netbeans_204469,22,"2011-10-31 17:41:00",All,All,3,57,254,1,2,0,0,1,1,1,0,7.1,2,2
19898,bug_netbeans_142572,15,"2008-08-01 13:04:00",All,All,6,102,1054,45,7,1,0,1,1,1,0,6.x,3,0
19962,bug_netbeans_129241,3,"2008-03-05 09:32:00",All,All,6,242,242,7,1,0,0,1,1,1,0,6.x,3,0
20047,bug_netbeans_120919,20,"2007-11-02 01:54:00",All,All,6,614,614,135,2,0,0,1,1,1,0,6.x,3,0
20058,bug_netbeans_122450,34,"2007-11-21 01:06:00",All,PC,6,1316,2825,118,6,0,1,1,1,1,0,6.x,3,8
20097,bug_netbeans_161838,8,"2009-04-03 08:11:00",All,All,6,138,722,4,7,0,1,1,1,1,0,6.x,4,19
20291,bug_netbeans_163563,16,"2009-04-24 10:36:00",All,All,6,136,108,384,5,0,0,1,2,1,0,6.x,4,1
20383,bug_netbeans_157458,15,"2009-01-26 17:25:00",All,All,6,22,143,21,2,0,0,1,1,1,0,6.x,2,5
20398,bug_netbeans_157732,15,"2009-02-01 16:35:00",All,All,6,10,419,1,3,0,0,1,1,1,0,6.x,3,0
20601,bug_netbeans_133196,24,"2008-04-18 13:04:00",All,All,6,11,11,2,6,1,0,1,1,1,0,6.x,6,8
20820,bug_netbeans_211520,10,"2012-04-20 14:14:00",All,All,3,173,56,5,5,0,0,1,1,1,0,7.2,3,2
20849,bug_netbeans_197926,29,"2011-04-21 06:35:00","Windows 7 x64",PC,3,103,8,371,1,0,0,1,1,1,0,7.1,4,2
20897,bug_netbeans_135022,10,"2008-05-14 09:46:00",All,All,6,42,144,228,8,1,0,1,1,1,0,6.x,2,0
20898,bug_netbeans_163223,35,"2009-04-21 11:27:00",All,All,6,618,1265,1,2,0,0,1,1,1,0,6.x,6,2
20997,bug_netbeans_159655,10,"2009-03-05 08:05:00",All,All,6,56,56,13,2,0,0,1,1,1,0,6.x,3,4
21037,bug_netbeans_228419,20,"2013-04-10 01:46:00","Windows 7",PC,3,69,1235,38,2,0,0,1,1,1,0,7.4,2,0
21069,bug_netbeans_244650,6,"2014-05-22 07:06:00",All,All,3,138,1,50,6,0,0,1,1,1,0,8.0.1,6,1
21085,bug_netbeans_203050,11,"2011-10-04 13:03:00",All,All,3,18,18,993,2,0,0,3,1,1,0,8.0.1,2,0
21092,bug_netbeans_244500,11,"2014-05-15 07:33:00",All,All,3,18,18,1,2,0,0,1,1,1,0,8.0.1,2,1
21374,bug_netbeans_220227,6,"2012-10-16 21:11:00",All,All,3,72,72,37,4,0,0,1,1,1,0,7.3,2,5
21411,bug_netbeans_223727,6,"2012-12-12 14:05:00",Linux,PC,3,170,8,1,3,0,0,1,1,1,0,7.3,3,0
21509,bug_netbeans_188912,31,"2010-07-23 17:34:00",All,All,3,170,2946,98,3,0,0,1,1,1,0,7.0,2,4
21515,bug_netbeans_155685,15,"2008-12-17 16:36:00",All,All,6,22,103,681,4,0,0,1,1,1,0,7.0,10,3
21542,bug_netbeans_191352,29,"2010-10-26 00:45:00","Mac OS X",PC,3,22,702,7,5,0,0,1,1,1,0,7.0,13,5
21594,bug_netbeans_221002,8,"2012-10-29 10:00:00",All,All,3,14,2,3,9,0,0,1,1,1,0,7.3,2,1
21638,bug_netbeans_225340,15,"2013-01-25 11:47:00",All,All,3,22,8,4,3,0,0,1,1,1,0,7.4,2,2
21797,bug_netbeans_221641,13,"2012-11-07 13:22:00",Linux,PC,3,1,1,1,2,0,0,1,1,1,0,7.3,2,0
21805,bug_netbeans_221383,1,"2012-11-02 18:40:00",All,PC,3,110,8,5,8,0,0,1,1,1,0,7.3,2,3
21878,bug_netbeans_138673,34,"2008-07-01 05:29:00",All,All,6,327,291,1,5,0,0,1,1,1,0,6.x,10,3
21922,bug_netbeans_138920,1,"2008-07-03 11:26:00",All,All,6,1242,140,1,1,0,0,1,1,1,0,TBD,3,0
22093,bug_netbeans_202440,31,"2011-09-21 15:51:00",All,All,3,170,33,2,3,0,0,1,1,1,0,7.1,3,0
22151,bug_netbeans_202170,6,"2011-09-15 09:47:00",All,All,3,72,8,14,6,0,0,1,1,1,0,7.1,2,2
22189,bug_netbeans_161523,10,"2009-03-30 22:09:00",All,All,6,173,73,2,4,0,0,1,1,1,0,6.x,3,0
22506,bug_netbeans_219198,26,"2012-09-28 19:45:00","Windows 7 x64",PC,3,39,8,7,4,0,0,1,1,1,0,7.3,3,7
22596,bug_netbeans_206557,7,"2011-12-19 22:09:00",Linux,PC,3,39,10,13,2,0,0,1,1,1,0,7.2,5,1
22621,bug_netbeans_206725,15,"2011-12-27 08:47:00",All,All,3,39,8,7,3,0,0,1,1,1,0,7.2,8,31
22795,bug_netbeans_241084,15,"2014-01-29 00:04:00",All,All,3,44,2,1,3,0,0,1,1,1,0,8.0,3,1
22832,bug_netbeans_239896,3,"2014-01-01 05:59:00","Windows 7",PC,3,3,43,29,2,0,0,1,1,1,0,8.0,7,23
22851,bug_netbeans_238861,6,"2013-11-27 09:10:00",All,PC,3,20,69,70,2,0,0,1,1,1,0,8.0,4,8
22857,bug_netbeans_239589,13,"2013-12-18 07:19:00",All,All,3,20,11,49,3,0,0,1,1,1,0,8.0,5,8
23017,bug_netbeans_214251,20,"2012-06-15 05:14:00",All,All,3,69,2,123,3,0,0,1,1,1,0,7.3,2,0
23033,bug_netbeans_220133,25,"2012-10-15 20:50:00",All,All,3,141,87,1,5,0,0,1,1,1,0,7.3,2,0
23191,bug_netbeans_167770,28,"2009-06-29 09:09:00",All,PC,6,95,1342,67,55,1,3,1,1,1,0,6.x,33,6
23330,bug_netbeans_165626,27,"2009-05-20 16:27:00",All,All,6,181,829,1,3,0,0,1,1,1,0,6.x,2,2
23403,bug_netbeans_131141,3,"2008-03-26 10:59:00",All,All,6,242,1735,2,2,0,0,1,1,1,0,6.x,5,3
23410,bug_netbeans_120777,35,"2007-11-01 11:06:00",All,All,6,759,3089,148,16,0,1,1,1,1,0,6.x,2,1
23489,bug_netbeans_179273,24,"2010-01-06 18:15:00",Solaris,PC,3,11,2112,30,2,1,0,1,1,1,0,6.x,2,2
23589,bug_netbeans_215607,10,"2012-07-17 06:01:00",Solaris,PC,3,56,56,1,4,0,0,1,1,1,0,7.3,2,0
23701,bug_netbeans_208407,37,"2012-02-14 16:45:00","Windows 7",PC,3,31,534,2,4,0,0,1,1,1,0,7.2,10,6
23709,bug_netbeans_208686,38,"2012-02-21 09:27:00","Mac OS X",PC,3,195,9,2,2,0,0,1,1,1,0,7.2,2,5
23774,bug_netbeans_233923,3,"2013-08-04 18:08:00",All,All,3,5,2,10,2,0,0,2,2,1,0,7.4,3,4
23806,bug_netbeans_234427,3,"2013-08-15 09:05:00",Linux,PC,3,12,12,1,1,0,0,1,1,1,0,7.4,3,2
23922,bug_netbeans_181696,23,"2010-03-09 08:34:00","Mac OS X",PC,3,76,1211,29,5,0,0,1,1,1,0,6.x,4,0
23932,bug_netbeans_177227,15,"2009-11-19 10:56:00",All,All,3,44,2282,134,3,0,0,1,1,1,0,6.x,5,3
24115,bug_netbeans_182776,15,"2010-03-25 13:29:00",All,All,3,182,173,1,10,0,0,1,1,1,0,6.x,6,1
24119,bug_netbeans_182756,4,"2010-03-25 11:00:00",All,All,3,10,21,1,14,0,0,1,1,1,0,6.x,3,1
24145,bug_netbeans_182795,15,"2010-03-25 15:13:00",All,All,3,182,1540,1,8,0,0,1,1,1,0,6.x,3,1
24242,bug_netbeans_170009,10,"2009-08-06 19:02:00",All,Sun,6,168,17,7,2,0,0,1,1,1,0,6.x,2,0
24816,bug_netbeans_177587,8,"2009-11-25 07:12:00",All,All,3,14,117,70,2,0,0,1,1,1,0,TBD,2,4
24900,bug_netbeans_177988,8,"2009-12-02 05:32:00",All,All,3,138,610,17,5,0,0,1,1,1,0,TBD,4,4
24942,bug_netbeans_179213,14,"2010-01-05 03:35:00",All,All,3,21,117,1,4,0,0,1,2,1,0,6.x,4,3
25135,bug_netbeans_186519,4,"2010-05-21 15:25:00",All,All,3,10,2,291,8,0,0,1,1,1,0,7.0,13,4
25192,bug_netbeans_74825,1,"2006-04-11 00:21:00",All,All,6,116,235,1262,4,0,0,1,1,1,0,6.x,8,3
25214,bug_netbeans_103029,1,"2007-05-01 01:36:00",All,All,6,170,3224,878,8,0,0,1,1,1,0,6.x,12,24
25226,bug_netbeans_172313,17,"2009-09-15 16:54:00",All,All,6,22,10,11,6,0,0,4,3,1,0,6.x,6,3
25251,bug_netbeans_170465,10,"2009-08-17 13:27:00",All,All,6,56,17,39,6,0,0,1,1,1,0,6.x,2,5
25564,bug_netbeans_231940,1,"2013-06-27 14:50:00",All,All,3,189,1,1,3,0,0,1,1,1,0,7.4,2,0
25647,bug_netbeans_230558,16,"2013-05-31 06:06:00","Windows 7",PC,3,9,8,29,12,1,0,1,1,1,0,7.4,6,9
25736,bug_netbeans_223929,35,"2012-12-17 13:41:00",All,All,3,3,262,1,3,0,0,1,1,1,0,7.3,5,20
25741,bug_netbeans_214425,3,"2012-06-19 09:50:00",All,All,3,5,2,183,6,0,0,3,3,1,0,7.3,4,2
25762,bug_netbeans_179595,15,"2010-01-17 14:26:00",All,All,3,182,8,249,5,0,0,1,1,1,0,7.0,2,0
25764,bug_netbeans_118298,31,"2007-10-09 22:45:00",Linux,PC,6,170,2080,1099,7,0,1,1,1,1,0,7.0,5,20
25946,bug_netbeans_182947,7,"2010-03-26 17:48:00",Linux,PC,3,21,10,4,3,0,0,1,2,1,0,6.x,4,3
26074,bug_netbeans_207638,28,"2012-01-23 16:14:00","Windows 7",PC,3,195,195,1,2,0,0,20,1,1,0,7.2,2,0
26098,bug_netbeans_207562,15,"2012-01-20 11:41:00",Solaris,PC,3,22,56,1,3,0,0,1,1,1,0,7.2,2,4
26135,bug_netbeans_206000,2,"2011-12-06 14:22:00",All,All,3,195,125,49,2,0,0,3,1,1,0,7.2,2,2
26378,bug_netbeans_203941,2,"2011-10-19 08:40:00",Other,PC,3,164,164,1,3,0,0,1,1,1,0,7.1,7,2
26469,bug_netbeans_194167,4,"2011-01-10 03:09:00",Linux,PC,3,10,116,18,5,1,0,1,1,1,0,7.0,3,0
26484,bug_netbeans_152655,16,"2008-11-07 10:51:00",All,All,6,316,316,658,10,0,0,1,1,1,0,7.0,12,59
26500,bug_netbeans_194784,32,"2011-01-27 17:46:00",All,All,3,143,1470,1,3,0,0,1,1,1,0,7.0,3,4
26573,bug_netbeans_151457,31,"2008-10-27 00:49:00",All,All,6,247,722,10,7,0,0,1,1,1,0,6.x,3,19
26592,bug_netbeans_149782,31,"2008-10-10 15:36:00",All,All,6,576,3319,48,3,0,0,1,1,1,0,6.x,3,2
26613,bug_netbeans_138358,31,"2008-06-26 13:27:00",All,All,6,127,235,180,7,0,1,1,1,1,0,6.x,11,11
26626,bug_netbeans_155428,35,"2008-12-14 11:37:00",All,Sun,6,759,267,2,9,0,1,1,1,1,0,6.x,4,3
26679,bug_netbeans_182492,23,"2010-03-22 14:09:00",Linux,PC,3,76,76,1,2,0,0,1,1,1,0,6.x,56,234
26867,bug_netbeans_134378,14,"2008-05-02 09:26:00",All,All,6,60,3347,68,4,0,0,1,1,1,0,6.x,2,2
26956,bug_netbeans_140073,20,"2008-07-15 00:46:00",All,All,6,178,10,1,2,0,0,1,1,1,0,TBD,5,0
27013,bug_netbeans_238419,8,"2013-11-15 00:09:00",All,All,3,14,14,8,3,0,0,1,1,1,0,8.0,2,2
27232,bug_netbeans_135916,1,"2008-05-27 17:40:00",All,All,6,116,3377,31,3,0,0,1,1,1,0,6.x,2,5
27261,bug_netbeans_187656,3,"2010-06-16 14:04:00",All,All,3,190,1621,93,3,0,0,1,1,1,0,7.0,5,5
27282,bug_netbeans_190509,15,"2010-09-22 09:14:00","Mac OS X",All,3,9,173,3,14,0,0,1,1,1,0,7.0,2,4
27333,bug_netbeans_190629,4,"2010-09-28 00:18:00",All,All,3,10,10,2,4,0,0,3,1,1,0,7.0,10,16
27521,bug_netbeans_146239,15,"2008-09-04 20:12:00",All,All,6,182,110,2,7,0,0,1,1,1,0,6.x,2,3
27601,bug_netbeans_158358,31,"2009-02-11 08:18:00",All,All,6,127,1,65,11,0,0,1,1,1,0,6.x,2,2
27602,bug_netbeans_170965,1,"2009-08-26 23:21:00",All,Macintosh,6,123,547,5,4,0,0,1,1,1,0,6.x,2,0
27611,bug_netbeans_170073,15,"2009-08-08 00:20:00",All,All,6,44,594,24,3,0,0,1,1,1,0,TBD,4,0
27678,bug_netbeans_210420,13,"2012-03-30 11:18:00",All,All,3,20,148,41,2,0,0,2,1,1,0,TBD,3,8
27893,bug_netbeans_174094,10,"2009-10-08 15:39:00",All,Sun,6,62,62,8,2,0,0,1,1,1,0,6.x,4,4
27903,bug_netbeans_115979,1,"2007-09-19 11:28:00",Linux,PC,6,80,346,758,12,0,0,1,1,1,0,6.x,2,0
27913,bug_netbeans_163469,26,"2009-04-23 11:27:00",All,All,6,473,208,176,9,0,2,2,1,1,0,6.x,4,2
27940,bug_netbeans_174745,35,"2009-10-16 00:42:00",All,All,6,74,979,2,4,0,0,1,1,1,0,6.x,2,1
28043,bug_netbeans_231566,9,"2013-06-20 00:13:00","Windows 7",PC,3,15,529,8,5,0,0,1,1,1,0,TBD,2,0
28098,bug_netbeans_191548,15,"2010-11-02 07:15:00",Other,PC,3,44,8,3,2,0,0,1,1,1,0,7.0,2,0
28147,bug_netbeans_187433,24,"2010-06-10 14:20:00","Windows 7",PC,3,20,8,153,4,0,0,1,1,1,0,7.0,2,4
28178,bug_netbeans_228100,6,"2013-03-29 19:03:00",All,All,3,254,8,1,2,0,0,1,1,1,0,7.4,2,0
28243,bug_netbeans_223537,35,"2012-12-09 01:32:00","Windows 7",PC,3,3,8,117,6,0,0,1,1,1,0,7.4,2,3
28325,bug_netbeans_181463,9,"2010-03-03 03:55:00",Linux,PC,3,44,29,2,2,0,0,1,1,1,0,6.x,2,1
28329,bug_netbeans_176765,20,"2009-11-13 02:49:00",All,All,3,63,3223,112,4,0,0,1,1,1,0,6.x,2,2
28431,bug_netbeans_187252,21,"2010-06-07 06:44:00","Windows XP",PC,3,74,1265,5,4,0,0,1,1,1,0,6.x,12,0
28446,bug_netbeans_184959,35,"2010-04-26 09:25:00","Windows XP",PC,3,74,1265,47,2,0,0,2,1,1,0,7.0,7,11
28495,bug_netbeans_245950,13,"2014-07-24 10:21:00",Linux,PC,3,20,336,2,2,0,0,1,1,1,0,8.0.1,3,2
28503,bug_netbeans_244462,9,"2014-05-13 00:21:00",Solaris,PC,3,15,17,77,12,0,0,46,4,1,0,8.0.1,5,1
28518,bug_netbeans_242682,6,"2014-03-07 19:38:00","Windows 7",PC,3,72,8,144,3,0,0,1,1,1,0,8.0.1,3,2
28795,bug_netbeans_157892,10,"2009-02-04 10:26:00",All,All,6,56,69,2,2,0,0,1,1,1,0,6.x,3,4
28823,bug_netbeans_150639,13,"2008-10-19 13:33:00",All,All,6,784,2,47,6,0,0,1,1,1,0,6.x,2,2
28826,bug_netbeans_152596,13,"2008-11-07 01:18:00",All,All,6,784,440,6,4,0,0,1,1,1,0,6.x,2,0
28837,bug_netbeans_138376,16,"2008-06-26 15:28:00",All,All,6,395,698,222,23,0,0,1,1,1,0,6.x,13,9
28899,bug_netbeans_178198,15,"2009-12-06 03:16:00",All,All,3,44,1823,4,8,0,0,1,1,1,0,6.x,3,6
28989,bug_netbeans_177064,27,"2009-11-18 03:44:00",All,All,3,181,75,122,3,0,0,1,1,1,0,6.x,2,5
